,Product_1,Product_2,Product_3,Product_4,Product_5
75520677,41265405,22153584,66940778,23503622,75510218
75538697,51842523,74566674,74561247,48549296,74529030
75540623,73121485,51946843,55880882,53788962,53788968
75540783,12628815,12539362,74317085,34942635,73510754
75551911,54406343,48273751,79965318,52889826,52333193
75553081,73807070,37474291,73812294,73136075,72040315
75557002,74556930,75621718,75320704,75321722,74556971
75557997,58566938,76101329,76310232,72575377,39056842
7555917,55780679,37792470,47815131,12485554,11794382
75574549,64441281,14790642,74141526,74623725,59168467
75580631,44012841,16135710,31980817,41167737,75583326
75581509,14084476,50007550,75582944,16523479,53646144
75583326,44012580,16135710,31980817,41167737,75580631
75590201,3858183,56305761,742272,6539103,708026
75615357,9977722,9977527,605223,49202762,14510413
75616850,74342054,70833240,74343369,77706599,73682498
75621718,74556930,75320704,75557002,75321722,74556865
75640644,68297085,80978486,54020076,20688267,19883788
75641272,75754994,45070823,58566938,72575377,76310232
75643830,13151476,13151574,8122699,47499193,8122678
75649461,52368889,51615378,15356062,51987865,15351084
75666221,28252100,53447698,255023,74246209,15013997
756761,756769,3819941,536260,756763,536240
756763,756769,3819941,536240,756761,536260
756769,536240,535750,756785,756784,4296745
756784,822916,756785,535750,4296745,756769
756785,536240,756784,4296745,756769,535750
75696942,7855366,5801059,16420605,16420565,75831435
75722868,73831096,6506599,72535930,53840141,58362933
75754994,52562646,76198199,58899265,54384395,58566938
75759411,14349619,23068516,72798141,11370697,69192869
75763939,46627072,67030680,46607008,74304197,68535273
75790246,73103412,73102935,73103094,74911967,75790376
75831435,72221412,15792427,17686592,11866615,75696942
75837832,72217122,74890302,55719951,56799621,76161572
75840202,74215680,72821318,72820664,72820740,72820927
7589409,56384890,8141868,51668230,51668332,8003987
75978400,23802806,448538,74850075,63191179,26166686
75982066,28571379,19242072,37503894,35460128,52487273
75982361,998687,17952606,68655745,618758,75983219
75983219,998687,17952606,68655745,618758,75982361
75993812,21857291,52295579,7494785,10606661,26708402
75995177,67991056,491362,1582161,465219,74547194
76052568,40958139,54903225,72781977,72754256,73329078
76054860,33164951,10706084,26315122,10706160,74850075
76085058,4492151,52089160,52402442,54639263,76126279
76101329,72575377,54384395,75557997,58566938,76777564
76103258,35266279,48587009,35259667,74897040,36909167
76105382,73125075,37000912,57659050,37000902,33307083
76126279,52089160,4492151,52402442,54639263,76085058
76134137,50817650,38458616,53501421,8470266,59050694
7614405,13119283,13745119,10860173,22028042,56515226
76146783,75615357,605223,45348708,14510413,49089541
76155222,63483847,30857999,17954263,4747467,44224953
76161572,74890302,72217122,55719951,75837832,56799621
76166974,56597246,51368046,11897820,56821778,78511861
76181490,77918557,67567419,22030673,67480516,3054369
76186679,74162456,816127,58677681,1605995,66930382
76192331,4252075,23057599,360738,26288854,48701295
76198199,54935451,58899265,54384395,75754994,58566938
76203894,11241055,25732951,1044890,3953455,4252075
76205421,16966887,23556604,16033028,17908150,32931450
76206341,85042408,57809866,55584843,57127752,55138557
76216745,73861888,56612173,4219781,13151476,13151574
76217352,57912964,44349631,32453922,32373575,76223148
76223148,44349631,57912964,32373575,76217352,32453922
76226922,55791807,48738374,10795860,51501467,68266193
76265784,74901879,8819725,72000836,8820501,74459767
76273939,1534193,1530039,77925958,1533113,76273925
76283023,10777708,1907615,3209659,10785805,76297472
76297472,1609191,3209659,10785805,1610105,76283023
76309587,74964161,58291928,59168467,58298489,58215473
76310232,75557997,51370968,72575377,76777564,75641272
763155,26218953,6405829,6398873,6403893,6403163
7634494,20583267,20425053,20424158,15266469,7634857
7634857,20425151,20425053,20424158,15266469,7634494
7635165,20424158,20425151,20425053,10762080,20583267
76352373,52675312,74558946,76307596,76307576,52675635
76358835,63494589,23258088,21464946,625684,32937961
76364920,7230439,21068237,17686592,8406093,10644571
764198,419479,419322,459248,29837913,764581
7645111,4820975,8646015,72207277,8711355,36618600
76451695,57694501,76596649,36368474,57309569,77241812
764581,829158,419479,29837913,459248,764198
76466253,10001373,10001369,44012841,58116278,44012580
76480235,53978256,77348600,55457074,67709566,77162112
7650377,26708402,17473989,12218724,709192,13632171
76589453,54058645,58065346,72881850,73174156,63453468
76596649,54023400,54023421,54023388,54023404,41319582
76732229,548547,4193095,3277475,548535,25300127
76777564,75557997,75641272,72575377,76310232,76101329
76781356,67907870,4312979,4312979,25078249,299461
76798277,6597807,76798342,58913366,71896577,58913262
76798342,71896577,58913262,76798277,76798413,58913366
76826691,4219781,77619027,76216745,13151476,13151574
77030103,55571724,56873256,68358114,51343843,51030375
77035469,72290186,75837832,80978486,74890302,54020076
77040064,15598839,56046345,55515177,58890618,58056861
7708661,7253209,7362171,7252601,7325021,7327987
77105849,10769836,54708669,72945070,11194805,70944880
77125504,361277,359483,122012,208248,208248
77162112,77348600,44217261,67709566,55457074,76480235
77242491,13764494,32204730,38120507,21085893,54393507
7734288,68358114,32111995,3922389,2669195,5371673
77348600,76480235,56799815,67709566,53978256,54056610
7739073,4331913,2774881,50237107,32111995,6919753
7749111,41098540,50883140,13541150,60744527,10214414
77619027,76826691,74810915,72471606,74750613,72946423
7768752,8112969,71951292,59548131,19842919,53585261
77692525,71674971,2860621,73987485,76105382,57659050
77692949,73807070,72537395,59473370,70722482,77694498
77694498,72537395,73807070,70722482,59473370,77692949
77694537,24505347,34476640,70692002,73831096,73831100
7770389,43349411,23463787,389145,45842739,14990454
77718549,51668230,71938293,8141868,38144690,25062191
77721309,77692949,55880902,58388702,74342054,70722482
77737982,72014868,71948433,72455227,74853592,77738004
77738004,72455227,73187624,74853592,71948433,77737982
77756018,72957781,73103291,73103412,73103094,73102935
77780813,48118056,74897040,25648528,59429978,38440074
7783307,25309442,11245618,15079790,56320903,34723316
77870921,63912442,56458881,36710007,54487123,25325318
77876730,75583326,75580631,13333554,55791807,58873710
77907594,17473989,17474656,40547505,41446843,25184004
77918557,3054369,561879,22030673,561957,561984
77925958,1610957,1533113,1530039,76273939,76273925
78010530,74246209,54017350,71523843,72290186,57524517
7801273,67845003,57306483,66689432,28017110,55354528
7816939,60228865,46654004,24456725,36344502,57642927
7817447,71907010,68025746,71893707,68088752,45070823
7820533,72881850,23852057,65395332,44231732,59322576
784972,6921787,613193,1074044,46134868,15287960
78511861,51368046,11897820,56597246,76166974,56821778
785224,14934071,605223,9977527,485174,785227
785227,57625269,68832410,13687106,14934071,9977722
7855366,75696942,5839337,11866615,5801059,10062880
7857797,21948650,575591,22616559,8398179,56097175
78616056,68259526,59471172,58666606,66940247,25380555
7921722,5849307,6715805,10603363,4688897,13984365
79239706,73821826,54935451,75840202,74215680,59301695
7932267,10644571,43107185,8406093,7230439,21068237
7937299,10001373,10001355,10001369,44012580,7064939
7964489,60875322,6412951,11633356,60715918,537791
7975728,50253867,14313154,6173175,373571,422516
79857302,80030065,79952488,80133022,56365197,79887552
7986170,1684009,1666387,4747467,11199435,44567597
79887552,52333193,80030065,80133022,79952488,79857302
7994852,57309752,76101329,75754994,58566938,15590216
79952488,79965318,79887552,80030065,79857302,80133022
79965318,52889826,35607267,54406343,75551911,56365197
80030065,59168467,79887552,79857302,80133022,79952488
8003987,51668230,8141868,23306883,51668332,7589409
80133022,70772235,79887552,80030065,79857302,79952488
8018484,459084,23454205,546664,72456773,554426
8021522,56498902,33722520,4169825,16963971,4092401
8023300,19800169,24989957,38151960,1714729,8159799
8023974,2066599,5862639,11633356,2034021,7494785
80608225,57071523,28527933,31685803,57876590,57742831
80629901,74247140,26093257,70772235,35344651,64441281
8066832,11718677,7496499,23107340,10593537,32924732
807381,10593537,10126332,7496499,8290598,48520298
80850379,57524517,1995735,7383363,35460128,48483174
8089082,54432315,17038778,709192,53384260,21857291
8090713,8130811,487524,1457747,4340431,1516999
8096306,16988898,55985257,5895559,5876277,26087099
80978486,57730666,36240066,54020076,68297085,54710061
8105301,11199435,4210949,4210927,1666387,4747467
8112536,3524487,2001029,31142917,5911429,1819263
8112969,67345441,41098424,10771274,41098540,49884032
8114282,2010093,56198267,16675019,419479,8114283
8114283,19420381,7546725,16675019,419479,8114282
8121395,52789693,50375507,1536285,68828151,54789931
8122678,53611551,23410785,75643830,56597141,8122699
8122699,72217122,56799621,32829823,56597141,8122678
8130811,461038,1516999,8090713,5899299,11856185
8130816,74317926,19362591,43369992,3151113,31522301
813200,813210,823532,823106,813202,822916
813202,813212,823628,822916,813200,823106
813210,823106,813202,813212,823628,823532
813212,813202,823106,823532,813210,823628
8138271,4216333,74274442,51343843,56873256,51030375
8141046,1610105,1907615,10777708,1609191,1610561
8141062,72945070,54708669,11194805,10769836,10769253
8141065,3209659,10785805,50796737,73398742,8141066
8141066,1907615,10777708,50796737,73398742,8141065
8141074,990925,74850075,990751,4154855,991339
8141868,7589409,43017581,51668230,51668332,25062191
8144693,10214414,44784387,60744527,25965194,73324095
8157792,20958295,73685012,11849226,73525587,8157795
8157795,457194,44349631,73685012,73525587,8157792
8159079,54665,233129,233129,389145,9668037
8159498,9668037,54665,54665,55897,55897
8159799,19800169,24989957,38151960,1714729,8023300
816127,10697849,1605995,72672762,74209127,12274956
8163884,74623725,74141526,31602057,28733908,51571587
817776,54585483,21035641,817884,14815404,13335028
817884,21035641,13892182,14815404,817776,13335028
81926706,54056610,57447641,56799815,53978256,67709566
8194256,57657446,49411968,57654514,20076325,11048947
81964004,32111995,3922389,2669195,68358114,7734288
8197740,14313154,58340599,54002739,23518127,23518127
8201864,74381349,9992091,56320903,19374087,49863949
822916,823532,813210,813202,823106,813200
823106,823628,813212,813200,822916,813202
823288,51235948,20549979,497920,20549990,3648491
823532,823106,813202,813212,823628,813210
823628,823106,813202,813210,823532,813212
824344,55096350,14463242,51235932,51235948,825122
825122,1534193,14463242,51235932,51235948,824344
8274317,76798277,55584843,71896577,58913262,71895965
8275325,9982809,9986769,3597899,57484728,37944329
8281099,22153584,311940,75520677,10113725,44911333
828429,20200144,20200132,1311789,3277475,4193095
8290598,8066832,10593537,32924732,10126332,7496499
829158,459248,56198267,419479,23382542,51845073
8294726,26288854,46824399,360738,76192331,48701295
8299504,7739073,4331913,6919753,2774881,11443614
8304191,55517153,14261773,562585,467462,14104437
8307199,21047980,68645736,21416460,6473627,13764018
8314996,8315202,31837271,8315121,8315046,8315056
8315046,31837271,8315202,8314996,8315121,8315056
8315056,8315202,8314996,31837271,8315046,8315121
8315121,8315202,8314996,31837271,8315046,8315056
8315202,8314996,31837271,8315046,8315121,8315056
8321616,10708444,12236983,10735333,14071430,13583766
8326109,2860621,73987485,1097744,50326880,3171419
833458,66958647,66925961,6991111,52220154,66940778
8378816,11239836,379462,356791,375565,556556
8387060,21261960,43776278,23889132,67845003,31204167
8389458,56904924,59452897,68357697,9977722,9977527
8398179,12735027,575591,22616559,56097175,7857797
8406093,43107185,10644571,7932267,21068237,7230439
8428670,4539349,25248696,40691443,34520643,64762415
843460,2546979,25402524,32021463,4707761,2566051
845378,1508575,2080951,44065922,53639849,845744
8456142,405288,447634,72322957,405243,36634252
845744,1508575,2080951,44065922,53639849,845378
8460274,426223,11856185,58617330,11308022,59405444
8470266,16718181,55925516,49498981,76134137,58930785
847472,65576750,4755095,4754815,54852821,2566029
8490373,56320903,46183656,16258285,35951327,32836957
8549874,58245791,67864955,7184855,56720370,67085908
855018,126003,126000,125781,680611,855600
855036,40823013,716466,36947382,7546725,40823887
855600,74623725,125781,680611,31602057,855018
857916,8018484,72456773,459084,459077,546664
8608925,15335893,12071716,32246331,43973407,459733
8645787,14681554,899588,57452525,9724992,66977630
8646015,68259526,58502959,59471172,12567651,8711355
8711355,58502959,68259526,59471172,12567651,8646015
871386,25100431,20007984,49360016,11225097,2131361
8715377,22153584,52220154,4688757,48592245,15849363
8729404,34718955,4727349,19884568,5849479,5849439
8819213,8822674,8819725,8820501,9363638,13443480
8819557,2566051,4539349,32021463,25402524,54818426
8819725,8819213,8823213,8822674,13328288,8820501
8820501,8819213,8823213,8822674,13328288,8819725
8822674,13443480,13328288,8819725,13325515,8823213
8823213,13443480,13328288,8819725,13325515,8822674
8826583,52220154,40737659,4688757,30987623,66940778
8851126,56697301,12011510,9850897,14301144,21526737
887617,39992118,67907870,55244349,721995,45553445
8877900,41499593,73612703,19988255,41502230,19767845
891422,3686091,20555355,20555138,15598839,48260148
894967,45125720,550106,470635,46627072,19362591
8950478,2669195,3922389,7739073,4331913,7734288
8951185,23556592,55515547,10003165,71102068,58410688
8966443,58531097,10003165,3278949,55515547,42645304
899588,299461,23362701,171745,31897051,899654
899654,23518127,23362701,171745,31897051,899588
8997014,13576835,25248696,4539349,40691443,5681151
909730,15096383,44579109,19992253,7546725,19992185
9130105,40691443,843460,54818426,32021463,2566051
